filename,source,call_type,date,hour,frequency_1,sample_rate
honolua2016_00001024.e.wav,Dolphin,whistle,10/8/16,13.0,14425.5056,64000
honolua2016_00001025.e.wav,Dolphin,whistle,10/8/16,13.0,12289.4854,64000
honolua2016_00001026.e.wav,Dolphin,click,10/8/16,13.0,21841.1227,64000
honolua2016_00001027.e.wav,Dolphin,whistle,10/8/16,13.0,16924.2461,64000
honolua2016_00001036.e.wav,Dolphin,click,10/8/16,14.0,16883.9439,64000
honolua2016_00001283.e.wav,Dolphin,whistle,10/9/16,10.0,13095.5308,64000
honolua2016_00001539.e.wav,Dolphin,click,10/10/16,8.0,24621.9791,64000
honolua2016_00001540.e.wav,Dolphin,whistle,10/10/16,8.0,12813.4149,64000
honolua2016_00001541.e.wav,Dolphin,whistle,10/10/16,8.0,12087.9741,64000
honolua2016_00001806.e.wav,Dolphin,whistle,10/11/16,6.0,14707.6214,64000
honolua2016_00001807.e.wav,Dolphin,whistle,10/11/16,6.0,15352.4577,64000
honolua2016_00001928.e.wav,Dolphin,whistle,10/11/16,16.0,16118.2008,64000
honolua2016_00002033.e.wav,Dolphin,click,10/12/16,1.0,24339.8633,64000
honolua2016_00002066.e.wav,Dolphin,click,10/12/16,4.0,26919.2083,64000
honolua2016_00002067.e.wav,Dolphin,click,10/12/16,4.0,20229.032,64000
honolua2016_00002068.e.wav,Dolphin,click,10/12/16,4.0,18496.0345,64000
honolua2016_00002069.e.wav,Dolphin,click,10/12/16,4.0,26959.5106,64000
honolua2016_00002070.e.wav,Dolphin,click,10/12/16,4.0,21679.9136,64000
honolua2016_00002112.e.wav,Dolphin,click,10/12/16,8.0,23050.1907,64000
honolua2016_00002322.e.wav,Dolphin,click,10/13/16,1.0,27644.6492,64000
honolua2016_00002323.e.wav,Dolphin,click,10/13/16,1.0,25951.9539,64000
honolua2016_00002324.e.wav,Dolphin,click,10/13/16,1.0,29297.0421,64000
honolua2016_00002325.e.wav,Dolphin,click,10/13/16,1.0,23574.1202,64000
honolua2016_00002326.e.wav,Dolphin,click,10/13/16,1.0,29337.3444,64000
honolua2016_00002328.e.wav,Dolphin,click,10/13/16,2.0,25025.0018,64000
honolua2016_00002329.e.wav,Dolphin,click,10/13/16,2.0,20873.8683,64000
honolua2016_00002333.e.wav,Dolphin,click,10/13/16,2.0,21720.2159,64000
honolua2016_00002392.e.wav,Dolphin,other,10/13/16,7.0,18455.7323,64000
honolua2016_00002393.e.wav,Dolphin,other,10/13/16,7.0,17851.1983,64000
honolua2016_00002966.e.wav,Dolphin,click,10/15/16,7.0,28934.3217,64000
honolua2016_00002967.e.wav,Dolphin,click,10/15/16,7.0,19584.1958,64000
honolua2016_00002968.e.wav,Dolphin,click,10/15/16,7.0,22768.0748,64000
honolua2016_00003272.e.wav,Dolphin,click,10/16/16,8.0,26798.3015,64000
honolua2016_00003512.e.wav,Dolphin,click,10/17/16,4.0,19140.8708,64000
honolua2016_00003513.e.wav,Dolphin,click,10/17/16,4.0,18133.3141,64000
honolua2016_00003518.e.wav,Dolphin,click,10/17/16,5.0,17085.4552,64000
honolua2016_00003542.e.wav,Dolphin,whistle,10/17/16,7.0,14022.4829,64000
honolua2016_00003543.e.wav,Dolphin,other,10/17/16,7.0,18213.9187,64000
honolua2016_00003544.e.wav,Dolphin,other,10/17/16,7.0,20712.6592,64000
honolua2016_00003601.e.wav,Dolphin,click,10/17/16,12.0,26193.7675,64000
honolua2016_00003602.e.wav,Dolphin,click,10/17/16,12.0,26798.3015,64000
honolua2016_00003648.e.wav,Dolphin,click,10/17/16,16.0,18576.6391,64000
honolua2016_00003826.e.wav,Dolphin,click,10/18/16,6.0,18778.1504,64000
honolua2016_00003857.e.wav,Dolphin,click,10/18/16,9.0,23090.493,64000
honolua2016_00004052.e.wav,Dolphin,click,10/19/16,1.0,16811.7485,64000
honolua2016_00004053.e.wav,Dolphin,click,10/19/16,1.0,19213.7841,64000
honolua2016_00004054.e.wav,Dolphin,click,10/19/16,1.0,14246.863,64000
honolua2016_00004056.e.wav,Dolphin,click,10/19/16,2.0,23977.1429,64000
honolua2016_00004057.e.wav,Dolphin,click,10/19/16,2.0,23773.5805,64000
honolua2016_00004058.e.wav,Dolphin,click,10/19/16,2.0,22837.1937,64000
honolua2016_00004059.e.wav,Dolphin,click,10/19/16,2.0,17951.6976,64000
honolua2016_00004061.e.wav,Dolphin,click,10/19/16,2.0,17015.3108,64000
honolua2016_00004062.e.wav,Dolphin,click,10/19/16,2.0,28374.0894,64000
honolua2016_00004066.e.wav,Dolphin,click,10/19/16,2.0,23855.0055,64000
honolua2016_00004102.e.wav,Dolphin,click,10/19/16,5.0,26786.3032,64000
honolua2016_00004109.e.wav,Dolphin,click,10/19/16,6.0,17218.8731,64000
honolua2016_00004115.e.wav,Dolphin,whistle,10/19/16,6.0,14776.125,64000
honolua2016_00004117.e.wav,Dolphin,click,10/19/16,7.0,18073.835,64000
honolua2016_00004118.e.wav,Dolphin,click,10/19/16,7.0,26460.6034,64000
honolua2016_00004119.e.wav,Dolphin,click,10/19/16,7.0,28781.2141,64000
honolua2016_00004120.e.wav,Dolphin,other,10/19/16,7.0,16241.7739,64000
honolua2016_00004121.e.wav,Dolphin,other,10/19/16,7.0,19498.7714,64000
honolua2016_00004122.e.wav,Dolphin,click,10/19/16,7.0,18928.7968,64000
honolua2016_00004123.e.wav,Dolphin,click,10/19/16,7.0,17666.7103,64000
honolua2016_00004124.e.wav,Dolphin,click,10/19/16,7.0,23610.7306,64000
honolua2016_00004125.e.wav,Dolphin,click,10/19/16,7.0,25564.9291,64000
honolua2016_00004127.e.wav,Dolphin,other,10/19/16,7.0,18765.9469,64000
honolua2016_00004136.e.wav,Dolphin,other,10/19/16,8.0,22736.6056,64000
honolua2016_00004140.e.wav,Dolphin,click,10/19/16,9.0,17891.6728,64000
honolua2016_00004142.e.wav,Dolphin,click,10/19/16,9.0,28909.9878,64000
honolua2016_00004143.e.wav,Dolphin,other,10/19/16,9.0,21212.7961,64000
honolua2016_00004145.e.wav,Dolphin,click,10/19/16,9.0,22619.3895,64000
honolua2016_00004148.e.wav,Dolphin,click,10/19/16,9.0,25120.0,64000
honolua2016_00004149.e.wav,Dolphin,whistle,10/19/16,9.0,16719.5116,64000
honolua2016_00004151.e.wav,Dolphin,whistle,10/19/16,9.0,12148.083,64000
honolua2016_00004231.e.wav,Dolphin,click,10/19/16,16.0,26721.9536,64000
honolua2016_00004236.e.wav,Dolphin,other,10/19/16,17.0,22853.8217,64000
honolua2016_00004408.e.wav,Dolphin,click,10/20/16,7.0,22306.8132,64000
honolua2016_00004419.e.wav,Dolphin,click,10/20/16,8.0,25862.3687,64000
honolua2016_00004420.e.wav,Dolphin,other,10/20/16,8.0,20743.9316,64000
honolua2016_00004422.e.wav,Dolphin,other,10/20/16,8.0,19298.2662,64000
honolua2016_00004426.e.wav,Dolphin,click,10/20/16,8.0,19923.4188,64000
honolua2016_00004442.e.wav,Dolphin,click,10/20/16,10.0,27073.602,64000
honolua2016_00004451.e.wav,Dolphin,click,10/20/16,10.0,27308.0342,64000
honolua2016_00004455.e.wav,Dolphin,click,10/20/16,11.0,29105.348,64000
honolua2016_00004457.e.wav,Dolphin,click,10/20/16,11.0,27034.5299,64000
honolua2016_00004461.e.wav,Dolphin,click,10/20/16,11.0,26370.3053,64000
honolua2016_00004462.e.wav,Dolphin,click,10/20/16,11.0,28050.4029,64000
honolua2016_00004463.e.wav,Dolphin,other,10/20/16,11.0,24807.4237,64000
honolua2016_00004464.e.wav,Dolphin,click,10/20/16,12.0,27190.8181,64000
honolua2016_00004599.e.wav,Dolphin,click,10/20/16,23.0,23322.6862,64000
honolua2016_00004600.e.wav,Dolphin,click,10/20/16,23.0,25393.5043,64000
honolua2016_00004601.e.wav,Dolphin,click,10/20/16,23.0,28831.8437,64000
honolua2016_00004614.e.wav,Dolphin,click,10/21/16,0.0,28909.9878,64000
honolua2016_00004615.e.wav,Dolphin,click,10/21/16,0.0,27464.3223,64000
honolua2016_00004621.e.wav,Dolphin,click,10/21/16,1.0,29769.5726,64000
honolua2016_00004623.e.wav,Dolphin,click,10/21/16,1.0,18321.4652,64000
honolua2016_00004669.e.wav,Dolphin,click,10/21/16,5.0,27698.7546,64000
honolua2016_00004685.e.wav,Dolphin,other,10/21/16,6.0,25667.0085,64000
honolua2016_00004686.e.wav,Dolphin,whistle,10/21/16,6.0,23283.6142,64000
honolua2016_00004753.e.wav,Dolphin,click,10/21/16,12.0,24494.8474,64000
honolua2016_00004763.e.wav,Dolphin,click,10/21/16,12.0,24494.8474,64000
honolua2016_00004837.e.wav,Dolphin,click,10/21/16,19.0,29183.4921,64000
honolua2016_00005124.e.wav,Dolphin,click,10/22/16,19.0,28089.475,64000
honolua2016_00005125.e.wav,Dolphin,click,10/22/16,19.0,28792.7717,64000
honolua2016_00005126.e.wav,Dolphin,click,10/22/16,19.0,25745.1526,64000
honolua2016_00005130.e.wav,Dolphin,click,10/22/16,19.0,32739.0476,64000
honolua2016_00005131.e.wav,Dolphin,click,10/22/16,19.0,22345.8852,64000
honolua2016_00005132.e.wav,Dolphin,click,10/22/16,19.0,25784.2247,64000
honolua2016_00005159.e.wav,Dolphin,click,10/22/16,21.0,25432.5763,64000
honolua2016_00005160.e.wav,Dolphin,click,10/22/16,22.0,23986.9109,64000
honolua2016_00005161.e.wav,Dolphin,click,10/22/16,22.0,28519.2674,64000
honolua2016_00005164.e.wav,Dolphin,click,10/22/16,22.0,26643.8095,64000
honolua2016_00005227.e.wav,Dolphin,whistle,10/23/16,3.0,10507.0574,64000
honolua2016_00005228.e.wav,Dolphin,click,10/23/16,3.0,20665.7875,64000
honolua2016_00005229.e.wav,Dolphin,click,10/23/16,3.0,24377.6313,64000
honolua2016_00005230.e.wav,Dolphin,click,10/23/16,3.0,19767.1306,64000
honolua2016_00005231.e.wav,Dolphin,click,10/23/16,3.0,29769.5726,64000
honolua2016_00005232.e.wav,Dolphin,click,10/23/16,4.0,25862.3687,64000
honolua2016_00005233.e.wav,Dolphin,click,10/23/16,4.0,27112.674,64000
honolua2016_00005234.e.wav,Dolphin,click,10/23/16,4.0,24338.5592,64000
honolua2016_00005235.e.wav,Dolphin,click,10/23/16,4.0,26214.0171,64000
honolua2016_00005236.e.wav,Dolphin,click,10/23/16,4.0,20548.5714,64000
honolua2016_00005237.e.wav,Dolphin,click,10/23/16,4.0,26761.0256,64000
honolua2016_00005238.e.wav,Dolphin,click,10/23/16,4.0,26604.7375,64000
honolua2016_00005239.e.wav,Dolphin,click,10/23/16,4.0,24416.7033,64000
honolua2016_00005240.e.wav,Dolphin,click,10/23/16,4.0,22384.9573,64000
honolua2016_00005241.e.wav,Dolphin,click,10/23/16,4.0,21212.7961,64000
honolua2016_00005242.e.wav,Dolphin,click,10/23/16,4.0,21603.5165,64000
honolua2016_00005244.e.wav,Dolphin,click,10/23/16,5.0,24143.199,64000
honolua2016_00005246.e.wav,Dolphin,click,10/23/16,5.0,21486.3004,64000
honolua2016_00005258.e.wav,Dolphin,other,10/23/16,6.0,20118.779,64000
honolua2016_00005259.e.wav,Dolphin,whistle,10/23/16,6.0,13671.8926,64000
honolua2016_00005260.e.wav,Dolphin,click,10/23/16,6.0,25393.5043,64000
honolua2016_00005263.e.wav,Dolphin,other,10/23/16,6.0,20665.7875,64000
honolua2016_00005265.e.wav,Dolphin,click,10/23/16,6.0,26878.2418,64000
honolua2016_00005266.e.wav,Dolphin,other,10/23/16,6.0,22619.3895,64000
honolua2016_00005267.e.wav,Dolphin,other,10/23/16,6.0,23830.6227,64000
honolua2016_00005268.e.wav,Dolphin,other,10/23/16,7.0,23205.4701,64000
honolua2016_00005269.e.wav,Dolphin,other,10/23/16,7.0,27073.602,64000
honolua2016_00005270.e.wav,Dolphin,other,10/23/16,7.0,24182.2711,64000
honolua2016_00005271.e.wav,Dolphin,other,10/23/16,7.0,19767.1306,64000
honolua2016_00005272.e.wav,Dolphin,other,10/23/16,7.0,22306.8132,64000
honolua2016_00005273.e.wav,Dolphin,click,10/23/16,7.0,18008.8889,64000
honolua2016_00005274.e.wav,Dolphin,other,10/23/16,7.0,20431.3553,64000
honolua2016_00005275.e.wav,Dolphin,click,10/23/16,7.0,19376.4103,64000
honolua2016_00005276.e.wav,Dolphin,click,10/23/16,7.0,18555.8974,64000
honolua2016_00005277.e.wav,Dolphin,click,10/23/16,7.0,16406.9353,64000
honolua2016_00005278.e.wav,Dolphin,other,10/23/16,7.0,24768.3516,64000
honolua2016_00005279.e.wav,Dolphin,click,10/23/16,7.0,20978.3639,64000
honolua2016_00005280.e.wav,Dolphin,click,10/23/16,8.0,21408.1563,64000
honolua2016_00005281.e.wav,Dolphin,other,10/23/16,8.0,20275.0672,64000
honolua2016_00005282.e.wav,Dolphin,other,10/23/16,8.0,20353.2112,64000
honolua2016_00005283.e.wav,Dolphin,other,10/23/16,8.0,15898.9988,64000
honolua2016_00005284.e.wav,Dolphin,other,10/23/16,8.0,15586.4225,64000
honolua2016_00005285.e.wav,Dolphin,other,10/23/16,8.0,23127.326,64000
honolua2016_00005287.e.wav,Dolphin,click,10/23/16,8.0,21408.1563,64000
honolua2016_00005288.e.wav,Dolphin,other,10/23/16,8.0,20548.5714,64000
honolua2016_00005332.e.wav,Dolphin,whistle,10/23/16,12.0,12773.2357,64000
honolua2016_00005333.e.wav,Dolphin,click,10/23/16,12.0,23908.7668,64000
honolua2016_00005334.e.wav,Dolphin,other,10/23/16,12.0,24612.0635,64000
honolua2016_00005338.e.wav,Dolphin,whistle,10/23/16,12.0,17813.5287,64000
honolua2016_00005339.e.wav,Dolphin,other,10/23/16,12.0,21564.4444,64000
honolua2016_00005342.e.wav,Dolphin,other,10/23/16,13.0,21447.2283,64000
honolua2016_00005343.e.wav,Dolphin,whistle,10/23/16,13.0,16953.9438,64000
honolua2016_00005344.e.wav,Dolphin,other,10/23/16,13.0,21056.5079,64000
honolua2016_00005345.e.wav,Dolphin,click,10/23/16,13.0,20939.2918,64000
honolua2016_00005346.e.wav,Dolphin,whistle,10/23/16,13.0,17227.4481,64000
honolua2016_00005347.e.wav,Dolphin,click,10/23/16,13.0,23088.254,64000
honolua2016_00005448.e.wav,Dolphin,click,10/23/16,22.0,25667.0085,64000
honolua2016_00005449.e.wav,Dolphin,click,10/23/16,22.0,22424.0293,64000
honolua2016_00005450.e.wav,Dolphin,click,10/23/16,22.0,19415.4823,64000
honolua2016_00005451.e.wav,Dolphin,click,10/23/16,22.0,19767.1306,64000
honolua2016_00005586.e.wav,Dolphin,whistle,10/24/16,9.0,9764.6886,64000
honolua2016_00005590.e.wav,Dolphin,click,10/24/16,9.0,27542.4664,64000
honolua2016_00005847.e.wav,Dolphin,whistle,10/25/16,7.0,14765.9096,64000
honolua2016_00006425.e.wav,Dolphin,whistle,10/27/16,7.0,14707.6214,64000
honolua2016_00006427.e.wav,Dolphin,other,10/27/16,7.0,22888.9816,64000
honolua2016_00006428.e.wav,Dolphin,other,10/27/16,7.0,22969.5862,64000
honolua2016_00006429.e.wav,Dolphin,whistle,10/27/16,7.0,14304.5988,64000
honolua2016_00006430.e.wav,Dolphin,other,10/27/16,7.0,22727.7726,64000
honolua2016_00006432.e.wav,Dolphin,whistle,10/27/16,8.0,18737.8481,64000
honolua2016_00006433.e.wav,Dolphin,click,10/27/16,8.0,23533.8179,64000
honolua2016_00006434.e.wav,Dolphin,click,10/27/16,8.0,23977.1429,64000
honolua2016_00006436.e.wav,Dolphin,other,10/27/16,8.0,25548.9313,64000
honolua2016_00006437.e.wav,Dolphin,click,10/27/16,8.0,25428.0245,64000
honolua2016_00006438.e.wav,Dolphin,other,10/27/16,8.0,22042.634,64000
honolua2016_00006439.e.wav,Dolphin,other,10/27/16,8.0,24017.4451,64000
honolua2016_00006440.e.wav,Dolphin,whistle,10/27/16,8.0,16480.9212,64000
honolua2016_00006442.e.wav,Dolphin,click,10/27/16,8.0,26757.9993,64000
honolua2016_00006444.e.wav,Dolphin,other,10/27/16,9.0,23412.9111,64000
honolua2016_00006445.e.wav,Dolphin,whistle,10/27/16,9.0,10757.9993,64000
honolua2016_00006446.e.wav,Dolphin,click,10/27/16,9.0,20511.1479,64000
honolua2016_00006447.e.wav,Dolphin,whistle,10/27/16,9.0,26596.7902,64000
honolua2016_00006448.e.wav,Dolphin,click,10/27/16,9.0,28047.6718,64000
honolua2016_00006450.e.wav,Dolphin,click,10/27/16,9.0,24420.4678,64000
honolua2016_00006451.e.wav,Dolphin,click,10/27/16,9.0,21679.9136,64000
honolua2016_00006452.e.wav,Dolphin,click,10/27/16,9.0,21035.0774,64000
honolua2016_00006453.e.wav,Dolphin,click,10/27/16,9.0,22969.5862,64000
honolua2016_00006454.e.wav,Dolphin,other,10/27/16,9.0,19382.6844,64000
honolua2016_00006459.e.wav,Dolphin,other,10/27/16,10.0,21760.5182,64000
honolua2016_00006460.e.wav,Dolphin,other,10/27/16,10.0,23936.8406,64000
honolua2016_00006463.e.wav,Dolphin,other,10/27/16,10.0,21276.891,64000
honolua2016_00006464.e.wav,Dolphin,whistle,10/27/16,10.0,20672.357,64000
honolua2016_00006465.e.wav,Dolphin,click,10/27/16,10.0,28450.6945,64000
honolua2016_00006468.e.wav,Dolphin,other,10/27/16,11.0,24299.561,64000
honolua2016_00006469.e.wav,Dolphin,other,10/27/16,11.0,26475.8834,64000
honolua2016_00006471.e.wav,Dolphin,click,10/27/16,11.0,21438.1,64000
honolua2016_00006473.e.wav,Dolphin,click,10/27/16,11.0,23493.5157,64000
honolua2016_00006474.e.wav,Dolphin,click,10/27/16,11.0,25589.2335,64000
honolua2016_00006475.e.wav,Dolphin,click,10/27/16,11.0,21155.9842,64000
honolua2016_00006476.e.wav,Dolphin,click,10/27/16,11.0,23735.3293,64000
honolua2016_00006478.e.wav,Dolphin,click,10/27/16,11.0,21196.2864,64000
honolua2016_00006479.e.wav,Dolphin,other,10/27/16,11.0,17528.7801,64000
honolua2016_00006480.e.wav,Dolphin,click,10/27/16,12.0,21035.0774,64000
honolua2016_00006481.e.wav,Dolphin,click,10/27/16,12.0,22768.0748,64000
honolua2016_00006482.e.wav,Dolphin,click,10/27/16,12.0,21841.1227,64000
honolua2016_00006483.e.wav,Dolphin,click,10/27/16,12.0,25951.9539,64000
honolua2016_00006494.e.wav,Dolphin,whistle,10/27/16,13.0,18536.3368,64000
honolua2016_00006503.e.wav,Dolphin,click,10/27/16,13.0,23856.2361,64000
honolua2016_00006507.e.wav,Dolphin,click,10/27/16,14.0,21962.0295,64000
honolua2016_00006511.e.wav,Dolphin,click,10/27/16,14.0,21518.7046,64000
honolua2016_00006515.e.wav,Dolphin,click,10/27/16,14.0,22606.8658,64000
honolua2016_00006516.e.wav,Dolphin,other,10/27/16,15.0,21881.425,64000
honolua2016_00006517.e.wav,Dolphin,click,10/27/16,15.0,22445.6567,64000
honolua2016_00006520.e.wav,Dolphin,click,10/27/16,15.0,26435.5811,64000
honolua2016_00006521.e.wav,Dolphin,click,10/27/16,15.0,24984.6995,64000
honolua2016_00006528.e.wav,Dolphin,click,10/27/16,16.0,22969.5862,64000
honolua2016_00006531.e.wav,Dolphin,click,10/27/16,16.0,23332.3066,64000
honolua2016_00006532.e.wav,Dolphin,click,10/27/16,16.0,25145.9086,64000
honolua2016_00006533.e.wav,Dolphin,other,10/27/16,16.0,25186.2109,64000
honolua2016_00006534.e.wav,Dolphin,click,10/27/16,16.0,22405.3544,64000
honolua2016_00006537.e.wav,Dolphin,click,10/27/16,16.0,20027.5207,64000
honolua2016_00006538.e.wav,Dolphin,click,10/27/16,16.0,24460.7701,64000
honolua2016_00006539.e.wav,Dolphin,click,10/27/16,16.0,31352.4577,64000
honolua2016_00006545.e.wav,Dolphin,whistle,10/27/16,17.0,17045.1529,64000
honolua2016_00006546.e.wav,Dolphin,other,10/27/16,17.0,19624.498,64000
honolua2016_00006547.e.wav,Dolphin,click,10/27/16,17.0,26516.1857,64000
honolua2016_00006549.e.wav,Dolphin,whistle,10/27/16,17.0,18334.8255,64000
honolua2016_00006550.e.wav,Dolphin,whistle,10/27/16,17.0,19060.2663,64000
honolua2016_00006706.e.wav,Dolphin,whistle,10/28/16,6.0,17125.7575,64000
honolua2016_00006713.e.wav,Dolphin,whistle,10/28/16,7.0,17246.6643,64000
honolua2016_00006714.e.wav,Dolphin,click,10/28/16,7.0,25307.1177,64000
honolua2016_00006716.e.wav,Dolphin,click,10/28/16,7.0,23090.493,64000
honolua2016_00006729.e.wav,Dolphin,click,10/28/16,8.0,28450.6945,64000
honolua2016_00006759.e.wav,Dolphin,whistle,10/28/16,11.0,14223.9942,64000
honolua2016_00006760.e.wav,Dolphin,whistle,10/28/16,11.0,13538.8557,64000
honolua2016_00006761.e.wav,Dolphin,click,10/28/16,11.0,24984.6995,64000
honolua2016_00006762.e.wav,Dolphin,whistle,10/28/16,11.0,14747.9237,64000
honolua2016_00006764.e.wav,Dolphin,other,10/28/16,11.0,23533.8179,64000
honolua2016_00006765.e.wav,Dolphin,other,10/28/16,11.0,19946.9162,64000
honolua2016_00006766.e.wav,Dolphin,click,10/28/16,11.0,21438.1,64000
honolua2016_00006769.e.wav,Dolphin,other,10/28/16,12.0,23009.8884,64000
honolua2016_00006770.e.wav,Dolphin,other,10/28/16,12.0,21720.2159,64000
honolua2016_00006774.e.wav,Dolphin,click,10/28/16,12.0,26878.9061,64000
honolua2016_00006787.e.wav,Dolphin,click,10/28/16,13.0,22365.0522,64000
honolua2016_00006790.e.wav,Dolphin,other,10/28/16,13.0,22284.4476,64000
honolua2016_00006793.e.wav,Dolphin,click,10/28/16,14.0,20511.1479,64000
honolua2016_00006794.e.wav,Dolphin,click,10/28/16,14.0,26959.5106,64000
honolua2016_00006796.e.wav,Dolphin,other,10/28/16,14.0,25145.9086,64000
honolua2016_00006799.e.wav,Dolphin,click,10/28/16,14.0,23533.8179,64000
honolua2016_00006936.e.wav,Dolphin,click,10/29/16,2.0,23936.8406,64000
honolua2016_00006951.e.wav,Dolphin,click,10/29/16,3.0,26516.1857,64000
honolua2016_00007196.e.wav,Dolphin,click,10/29/16,23.0,21196.2864,64000
honolua2016_00007197.e.wav,Dolphin,click,10/29/16,23.0,18254.2209,64000
honolua2016_00007198.e.wav,Dolphin,click,10/29/16,23.0,22244.1454,64000
honolua2016_00007199.e.wav,Dolphin,click,10/29/16,23.0,18415.43,64000
honolua2016_00007201.e.wav,Dolphin,click,10/30/16,0.0,30062.7852,64000
honolua2016_00007204.e.wav,Dolphin,click,10/30/16,0.0,24984.6995,64000
honolua2016_00007205.e.wav,Dolphin,click,10/30/16,0.0,22808.3771,64000
honolua2016_00007206.e.wav,Dolphin,click,10/30/16,0.0,21760.5182,64000
honolua2016_00007207.e.wav,Dolphin,click,10/30/16,0.0,21317.1932,64000
honolua2016_00007208.e.wav,Dolphin,click,10/30/16,0.0,22284.4476,64000
honolua2016_00007210.e.wav,Dolphin,click,10/30/16,0.0,24299.561,64000
honolua2016_00007212.e.wav,Dolphin,click,10/30/16,1.0,22405.3544,64000
honolua2016_00007211.e.wav,Dolphin,click,10/30/16,0.0,23292.0043,64000
honolua2016_00007242.e.wav,Dolphin,click,10/30/16,3.0,26475.8834,64000
honolua2016_00007243.e.wav,Dolphin,click,10/30/16,3.0,26072.8607,64000
honolua2016_00007249.e.wav,Dolphin,click,10/30/16,4.0,25589.2335,64000
honolua2016_00007250.e.wav,Dolphin,click,10/30/16,4.0,25951.9539,64000
honolua2016_00007251.e.wav,Dolphin,click,10/30/16,4.0,24581.6769,64000
honolua2016_00007295.e.wav,Dolphin,other,10/30/16,7.0,18213.9187,64000
honolua2016_00007296.e.wav,Dolphin,other,10/30/16,8.0,20551.4502,64000
honolua2016_00007297.e.wav,Dolphin,click,10/30/16,8.0,31030.0396,64000
honolua2016_00007347.e.wav,Dolphin,click,10/30/16,12.0,20954.4728,64000
honolua2016_00007349.e.wav,Dolphin,click,10/30/16,12.0,25992.2562,64000
honolua2016_00007353.e.wav,Dolphin,click,10/30/16,12.0,25831.0471,64000
honolua2016_00007365.e.wav,Dolphin,whistle,10/30/16,13.0,14546.4124,64000
honolua2016_00007485.e.wav,Dolphin,click,10/30/16,23.0,26959.5106,64000
honolua2016_00007486.e.wav,Dolphin,click,10/30/16,23.0,25951.9539,64000
honolua2016_00007488.e.wav,Dolphin,whistle,10/31/16,0.0,15150.9464,64000
honolua2016_00007494.e.wav,Dolphin,click,10/31/16,0.0,26395.2789,64000
honolua2016_00007533.e.wav,Dolphin,click,10/31/16,3.0,27926.765,64000
honolua2016_00007595.e.wav,Dolphin,click,10/31/16,8.0,28692.5081,64000
honolua2016_00007600.e.wav,Dolphin,click,10/31/16,9.0,20914.1706,64000
honolua2016_00007601.e.wav,Dolphin,other,10/31/16,9.0,26395.2789,64000
honolua2016_00007602.e.wav,Dolphin,click,10/31/16,9.0,25911.6517,64000
honolua2016_00007606.e.wav,Dolphin,click,10/31/16,9.0,18616.9413,64000
honolua2016_00007609.e.wav,Dolphin,whistle,10/31/16,10.0,17689.9892,64000
honolua2016_00007612.e.wav,Dolphin,whistle,10/31/16,10.0,12732.8104,64000
honolua2016_00007614.e.wav,Dolphin,click,10/31/16,10.0,26798.3015,64000
honolua2016_00007615.e.wav,Dolphin,whistle,10/31/16,10.0,11241.6265,64000
honolua2016_00007616.e.wav,Dolphin,whistle,10/31/16,10.0,11120.7197,64000
honolua2016_00007617.e.wav,Dolphin,whistle,10/31/16,10.0,16198.8053,64000
honolua2016_00007619.e.wav,Dolphin,click,10/31/16,10.0,18778.1504,64000
honolua2016_00007626.e.wav,Dolphin,click,10/31/16,11.0,29458.2512,64000
honolua2016_00007628.e.wav,Dolphin,click,10/31/16,11.0,27161.022,64000
honolua2016_00007629.e.wav,Dolphin,whistle,10/31/16,11.0,15110.6441,64000
honolua2016_00007631.e.wav,Dolphin,whistle,10/31/16,11.0,15594.2713,64000
honolua2016_00007632.e.wav,Dolphin,other,10/31/16,12.0,18697.5459,64000
honolua2016_00007633.e.wav,Dolphin,other,10/31/16,12.0,20309.6366,64000
honolua2016_00007634.e.wav,Dolphin,other,10/31/16,12.0,21075.3796,64000
honolua2016_00007635.e.wav,Dolphin,click,10/31/16,12.0,21478.4023,64000
honolua2016_00007636.e.wav,Dolphin,other,10/31/16,12.0,18375.1277,64000
honolua2016_00007637.e.wav,Dolphin,other,10/31/16,12.0,20551.4502,64000
honolua2016_00007639.e.wav,Dolphin,click,10/31/16,12.0,23090.493,64000
honolua2016_00007641.e.wav,Dolphin,whistle,10/31/16,12.0,15271.8532,64000
honolua2016_00007642.e.wav,Dolphin,whistle,10/31/16,12.0,15030.0396,64000
honolua2016_00007643.e.wav,Dolphin,whistle,10/31/16,12.0,15997.294,64000
honolua2016_00007644.e.wav,Dolphin,other,10/31/16,13.0,17286.9665,64000
honolua2016_00007647.e.wav,Dolphin,click,10/31/16,13.0,25105.6063,64000
honolua2016_00007649.e.wav,Dolphin,click,10/31/16,13.0,28007.3696,64000
honolua2016_00007650.e.wav,Dolphin,other,10/31/16,13.0,21841.1227,64000
honolua2016_00007651.e.wav,Dolphin,other,10/31/16,13.0,15997.294,64000
honolua2016_00007652.e.wav,Dolphin,other,10/31/16,13.0,18536.3368,64000
honolua2016_00007653.e.wav,Dolphin,whistle,10/31/16,13.0,14667.3192,64000
honolua2016_00007654.e.wav,Dolphin,other,10/31/16,13.0,20430.5434,64000
honolua2016_00007655.e.wav,Dolphin,other,10/31/16,13.0,22123.2386,64000
honolua2016_00007656.e.wav,Dolphin,other,10/31/16,14.0,20914.1706,64000
honolua2016_00007657.e.wav,Dolphin,click,10/31/16,14.0,20390.2411,64000
honolua2016_00007658.e.wav,Dolphin,other,10/31/16,14.0,20470.8456,64000
